video_id, title,url, is_japanese_caption, has_checked_caption
IuimhcIdUNk,The Rusalka - Eastern European Myths - Extra Mythology,https://www.youtube.com/watch?v=IuimhcIdUNk,false,false,
uWaK62_MYP4,The Snake Queen - Eastern European Myth - Extra Mythology,https://www.youtube.com/watch?v=uWaK62_MYP4,false,false,
aSYTB7v5ras,The Monkey King - The Search for Immortality - Extra Mythology - #1,https://www.youtube.com/watch?v=aSYTB7v5ras,false,false,
Do2L4yKQwNw,The Monkey King - Sun Wukong - Extra Mythology - #2,https://www.youtube.com/watch?v=Do2L4yKQwNw,false,false,
8ST0l9abzzw,The Alps - Sleep Paralysis & Night Terrors - Extra Mythology,https://www.youtube.com/watch?v=8ST0l9abzzw,false,false,
V1MI8wKTH0c,The Easter Egg - Mary Magdalene & Ostara - Extra Mythology,https://www.youtube.com/watch?v=V1MI8wKTH0c,false,false,
7bLFuP2gVc8,Cuchulainn & the Morrigan - Spurning a Goddess - Extra Mythology,https://www.youtube.com/watch?v=7bLFuP2gVc8,false,false,
kWVYxapURKc,Cuchulain's Origins - The Hound of Culann - Extra Mythology,https://www.youtube.com/watch?v=kWVYxapURKc,false,false,
eqpu12XApSs,Saint George and the Dragon - Into the Maw of Danger - Extra Mythology,https://www.youtube.com/watch?v=eqpu12XApSs,false,false,
5CnzGXZjwNs,The Iliad - Prelude to War - Extra Mythology - #1,https://www.youtube.com/watch?v=5CnzGXZjwNs,false,false,
MzZJYkrjG9I,The Iliad - Prizes & Prejudice - Extra Mythology - #2,https://www.youtube.com/watch?v=MzZJYkrjG9I,false,false,
eIrHkfvD0ag,Thor and Loki - The Lay of Thrym - Extra Mythology,https://www.youtube.com/watch?v=eIrHkfvD0ag,false,false,
Yn-GcxtINeo,The Iliad - Deadly Destiny - Extra Mythology - #3,https://www.youtube.com/watch?v=Yn-GcxtINeo,false,false,
gormVcWXYfo,The Iliad - End Game - Extra Mythology - #4,https://www.youtube.com/watch?v=gormVcWXYfo,false,false,
